Node Number	Directional Heat Flux (W/m²)
45774	1.1581e-006
45775	8.7916e-007
45776	-1.4653e-006
45777	6.6895e-008
45778	3.6994e-007
45779	5.0729e-007
45780	2.6479e-007
45781	8.8093e-009
45782	-2.3585e-006
45783	-1.5081e-006
45784	-3.083e-007
45785	-4.9576e-008
45786	-3.7144e-007
45787	-4.6849e-008
45788	-2.4336e-006
45789	-1.0147e-006
45790	1.9746e-010
45791	1.139e-007
45792	3.0011e-008
45793	-3.7738e-009
45794	4.4837e-008
45795	-5.872e-007
45796	9.9157e-008
45797	-5.8653e-008
45798	-3.8249e-008
45799	-1.5343e-007
45800	-6.6647e-008
45801	-3.6776e-008
45802	-1.4302e-007
45803	-2.5917e-008
45804	-9.6191e-009
45805	5.5696e-009
45806	-1.248e-007
45807	1.1866e-007
45808	-5.7711e-008
45809	-8.1463e-009
45810	-1.1439e-007
45811	-9.3405e-008
45812	-1.9703e-008
45813	-3.1669e-008
45814	5.8378e-008
45815	-2.3351e-008
45816	-2.5411e-008
45817	6.8891e-007
45818	1.1305e-006
45819	1.213e-006
45820	9.4763e-007
45821	9.5036e-007
45822	-8.0238e-007
45823	-1.4364e-006
45824	-2.3292e-006
45825	6.2707e-007
45826	5.9089e-007
45827	6.1181e-007
45828	1.0264e-006
45829	1.0186e-006
45830	1.1624e-006
45831	-2.1312e-006
45832	-2.148e-006
45833	6.936e-007
45834	6.707e-007
45835	9.5798e-007
45836	5.0817e-007
45837	1.447e-006
45838	7.2215e-007
45839	1.713e-006
45840	1.3439e-006
45841	1.7188e-006
45842	3.9031e-007
45843	-6.0299e-007
45844	-4.7785e-006
45845	7.688e-007
45846	6.5943e-007
45847	6.8886e-007
45848	7.4378e-007
45849	1.744e-006
45850	1.3188e-006
45851	2.1414e-006
45852	2.7169e-006
45853	3.1671e-006
45854	-3.3653e-006
45855	-3.6163e-006
45856	1.6968e-006
45857	2.5103e-006
45858	1.1031e-006
45859	3.1087e-006
45860	7.5815e-007
45861	-1.5824e-007
45862	4.6211e-007
45863	1.1047e-006
45864	1.2324e-006
45865	9.8561e-007
45866	2.7409e-006
45867	3.2888e-006
45868	4.509e-006
45869	2.5292e-006
45870	4.6063e-006
45871	-3.5105e-006
45872	-2.6078e-006
45873	2.2388e-006
45874	2.3443e-006
45875	1.7932e-006
45876	2.1989e-006
45877	2.4119e-006
45878	3.8537e-006
45879	-7.1912e-007
45880	4.6157e-007
45881	1.6063e-006
45882	1.6299e-006
45883	1.3236e-006
45884	1.4361e-006
45885	5.063e-007
45886	2.3056e-006
45887	2.9305e-006
45888	1.7568e-006
45889	7.7088e-007
45890	-6.2087e-006
45891	1.7804e-006
45892	1.662e-006
45893	2.3214e-006
45894	2.8907e-006
45895	4.1704e-006
45896	2.364e-006
45897	3.437e-006
45898	-4.5199e-006
45899	-3.154e-006
45900	2.132e-006
45901	2.1452e-006
45902	1.0996e-006
45903	1.6928e-006
45904	4.7636e-007
45905	2.8045e-006
45906	-8.7565e-007
45907	2.5823e-007
45908	8.7792e-007
45909	8.5771e-007
45910	8.8455e-007
45911	5.6298e-007
45912	1.4796e-006
45913	1.7603e-006
45914	-1.7244e-006
45915	3.1508e-008
45916	4.3453e-007
45917	1.1424e-006
45918	7.0143e-007
45919	1.5887e-006
45920	6.7233e-007
45921	5.563e-007
45922	1.4835e-006
45923	-3.21e-006
45924	1.9987e-007
45925	3.9219e-007
45926	6.6014e-007
45927	5.7582e-007
45928	1.1436e-006
45929	6.1605e-007
45930	-1.7089e-007
45931	-2.2354e-006
45932	6.4609e-007
45933	5.4148e-007
45934	3.3863e-007
45935	2.7509e-007
45936	4.5038e-007
45937	6.9978e-008
45938	-1.653e-007
45939	6.722e-009
45940	-6.6537e-009
45941	-8.0494e-008
45942	-6.8324e-008
45943	-6.0595e-008
45944	-8.029e-008
45945	-2.2757e-008
45946	-1.5857e-007
45947	-7.1971e-008
45948	-7.4032e-008
45949	5.6849e-008
45950	3.7976e-008
45951	1.143e-008
45952	5.8995e-008
45953	3.8237e-008
45954	4.2355e-008
45955	5.0749e-008
45956	4.3558e-008
45957	6.6897e-008
45958	-2.5314e-008
45959	-9.8122e-009
45960	4.7759e-009
45961	1.0708e-008
45962	-6.4335e-009
45963	-5.6399e-008
45964	-8.3211e-009
45965	-2.088e-008
45966	-4.129e-009
45967	5.0426e-008
45968	1.8116e-008
45969	4.0503e-008
45970	8.4351e-008
45971	5.5653e-008
45972	1.4334e-009
45973	2.121e-008
45974	2.679e-008
45975	2.2966e-008
45976	2.3402e-008
45977	2.1738e-008
45978	4.5172e-008
45979	1.9694e-007
45980	6.6208e-008
45981	8.5372e-008
45982	6.8992e-008
45983	2.9086e-008
45984	2.5582e-007
45985	1.5315e-007
45986	9.644e-008
45987	2.4542e-009
45988	2.3986e-008
45989	1.5979e-008
45990	3.5449e-008
45991	3.5614e-008
45992	7.6667e-009
45993	1.2381e-008
45994	8.5733e-008
45995	6.1497e-008
45996	1.9067e-007
45997	2.3409e-007
45998	6.2717e-008
45999	4.6045e-008
46000	2.0305e-007
46001	9.0166e-008
46002	-3.825e-008
46003	1.2157e-008
46004	9.7046e-009
46005	1.9494e-008
46006	2.9339e-008
46007	1.5435e-008
46008	1.3882e-007
46009	1.1024e-007
46010	3.2374e-007
46011	2.8093e-007
46012	9.1625e-008
46013	9.288e-008
46014	1.5636e-007
46015	2.092e-007
46016	5.4929e-008
46017	8.585e-009
46018	6.6329e-008
46019	5.0614e-008
46020	8.157e-008
46021	7.2368e-008
46022	2.1191e-007
46023	1.4631e-007
46024	2.8697e-007
46025	8.4853e-008
46026	9.7873e-008
46027	1.2506e-007
46028	2.3155e-007
46029	6.1177e-008
46030	5.6863e-008
46031	5.8329e-008
46032	7.0261e-008
46033	8.7818e-008
46034	4.1978e-008
46035	1.7789e-007
46036	-8.346e-008
46037	5.1284e-008
46038	-5.1374e-008
46039	-1.5468e-007
46040	-4.6248e-008
46041	-3.0245e-008
46042	-1.4965e-008
46043	-1.3468e-008
46044	-3.9055e-008
46045	6.0339e-008
46046	2.0727e-008
46047	5.8629e-008
46048	-1.2426e-007
46049	2.3331e-008
46050	4.5951e-008
46051	5.5873e-008
46052	1.8184e-008
46053	5.0965e-009
46054	2.4669e-008
46055	2.9684e-009
46056	5.3074e-009
46057	3.8745e-009
46058	8.9334e-009
46059	5.7003e-009
46060	3.1058e-008
46061	-2.0846e-008
46062	9.3573e-009
46063	4.137e-009
46064	1.0263e-008
46065	1.1282e-008
46066	-1.8703e-008
46067	9.2166e-009
46068	3.636e-008
46069	-4.3241e-009
46070	-7.799e-009
46071	4.0942e-009
46072	7.2899e-008
46073	5.8063e-008
46074	8.7225e-008
46075	8.6208e-009
46076	2.9475e-008
46077	2.6954e-008
46078	5.4327e-008
46079	7.7684e-008
46080	5.8294e-008
46081	-1.295e-007
46082	4.3511e-008
46083	-2.4935e-008
46084	8.3161e-009
46085	-4.0804e-009
46086	1.6241e-008
46087	2.0772e-008
46088	2.3897e-008
46089	2.5691e-008
46090	8.2583e-008
46091	9.0694e-009
46092	7.1418e-008
46093	-1.2502e-007
46094	2.7267e-008
46095	1.5982e-008
46096	2.3842e-008
46097	2.2953e-008
46098	3.5192e-008
46099	4.1064e-008
46100	5.4328e-008
46101	4.2849e-008
46102	8.6008e-008
46103	2.0962e-008
46104	4.4691e-008
46105	1.4407e-008
46106	3.2605e-008
46107	-1.3739e-008
46108	2.829e-008
46109	4.03e-008
46110	4.6401e-008
46111	5.4786e-008
46112	8.3775e-008
46113	1.905e-008
46114	-1.3577e-007
46115	3.0844e-007
46116	1.1277e-007
46117	-1.5651e-008
46118	4.0186e-008
46119	3.2304e-008
46120	3.3445e-008
46121	3.8388e-008
46122	4.2302e-008
46123	3.8035e-008
46124	3.3573e-008
46125	5.3842e-008
46126	-2.2037e-007
46127	1.7931e-007
46128	-1.6508e-007
46129	-7.6019e-009
46130	-5.0452e-008
46131	8.3455e-008
46132	-1.0531e-008
46133	9.245e-009
46134	1.8108e-008
46135	2.994e-009
46136	4.2636e-009
46137	3.6309e-008
46138	5.9875e-008
46139	-2.2087e-008
46140	7.2053e-008
46141	1.7834e-008
46142	3.761e-008
46143	4.6473e-008
46144	4.4209e-008
46145	-1.204e-008
46146	1.2933e-008
46147	-2.325e-008
46148	-2.7751e-008
46149	-3.1226e-008
46150	-2.5137e-008
46151	-2.0945e-008
46152	-1.4217e-008
46153	3.9694e-008
46154	1.6011e-008
46155	1.2376e-007
46156	1.0357e-007
46157	7.6669e-008
46158	8.3943e-008
46159	7.6752e-008
46160	8.9057e-008
46161	-4.4907e-008
46162	6.1635e-009
46163	-2.1829e-008
46164	-3.3101e-008
46165	-2.3454e-008
46166	-1.2896e-008
46167	-7.3223e-008
46168	-4.45e-007
46169	5.5776e-008
46170	1.5671e-007
46171	-9.4258e-008
46172	-7.1299e-008
46173	-7.5123e-008
46174	-6.3661e-008
46175	-6.9125e-008
46176	-7.3369e-008
46177	-7.4739e-007
46178	-7.4357e-007
46179	-2.4835e-007
46180	-1.9218e-007
46181	-3.9006e-007
46182	-3.7626e-007
46183	-3.6605e-007
46184	-3.6589e-007
46185	-7.362e-007
46186	-7.0871e-007
46187	-2.255e-007
46188	-4.7685e-007
46189	-4.2839e-007
46190	-3.6837e-007
46191	-3.6344e-007
46192	-3.5313e-007
46193	-6.8333e-007
46194	-5.5292e-007
46195	-1.8402e-007
46196	-1.6017e-007
46197	-4.0301e-007
46198	-3.5743e-007
46199	-3.5078e-007
46200	-3.4531e-007
46201	-3.4072e-007
46202	-3.3521e-007
46203	-1.5862e-007
46204	-1.4252e-007
46205	6.622e-009
46206	-1.3971e-007
46207	-1.2763e-007
46208	-1.2897e-007
46209	-1.2301e-007
46210	-1.2314e-007
46211	-3.4944e-008
46212	7.4565e-008
46213	3.1118e-008
46214	-3.2398e-008
46215	9.1194e-010
46216	-9.9808e-008
46217	3.3384e-008
46218	-7.3579e-008
46219	7.9442e-009
46220	-5.995e-008
46221	-1.0587e-007
46222	-4.0269e-008
46223	-3.1876e-008
46224	-3.9067e-008
46225	-3.9363e-008
46226	7.2842e-009
46227	-9.1494e-008
46228	-1.1353e-007
46229	-1.1334e-007
46230	-1.0092e-007
46231	-1.1348e-007
46232	-1.049e-007
46233	2.2803e-007
46234	1.484e-007
46235	1.4815e-007
46236	2.9729e-007
46237	1.3209e-007
46238	1.4872e-007
46239	1.6169e-007
46240	1.7437e-007
46241	1.6718e-007
46242	1.7161e-007
46243	1.2244e-007
46244	3.5382e-007
46245	2.984e-007
46246	3.2225e-007
46247	1.6236e-007
46248	1.3163e-007
46249	1.4691e-007
46250	1.2518e-007
46251	1.0882e-007
46252	4.7189e-007
46253	4.721e-007
46254	2.8279e-007
46255	4.0037e-007
46256	1.4901e-007
46257	1.8197e-007
46258	2.7274e-007
46259	2.6354e-007
46260	3.8586e-007
46261	2.117e-007
46262	2.1449e-007
46263	2.9864e-007
46264	3.5482e-007
46265	1.6393e-007
46266	1.0485e-007
46267	1.8111e-007
46268	1.5788e-007
46269	6.9409e-009
46270	1.5333e-007
46271	9.5619e-008
46272	1.9655e-007
46273	-9.9913e-008
46274	-6.9404e-008
46275	-3.5281e-008
46276	-3.6509e-008
46277	-5.1601e-008
46278	7.4309e-008
46279	1.0949e-007
46280	8.7652e-008
46281	1.2538e-007
46282	1.276e-007
46283	1.9834e-007
46284	8.6115e-008
46285	1.0006e-007
46286	8.7506e-008
46287	4.5601e-009
46288	-1.6064e-008
46289	-1.9729e-008
46290	3.2028e-008
46291	-2.4534e-008
46292	1.9023e-008
46293	7.0003e-009
46294	1.121e-008
46295	2.3407e-007
46296	-3.6876e-007
46297	-4.0388e-007
46298	-4.2791e-008
46299	3.9475e-007
46300	-2.2039e-007
46301	-6.2463e-008
46302	-8.8354e-008
46303	-2.5402e-008
46304	7.1622e-007
46305	-2.5113e-007
46306	-7.5491e-008
46307	-4.4548e-008
46308	-8.9194e-008
46309	-1.0489e-007
46310	-8.7563e-008
46311	-1.1191e-007
46312	-1.007e-007
46313	-1.5509e-008
46314	9.3934e-009
46315	-5.7713e-008
46316	-2.2194e-008
46317	-4.0516e-008
46318	5.0104e-009
46319	-6.2096e-008
46320	-4.4181e-008
46321	2.6424e-008
46322	1.9492e-008
46323	-2.6577e-008
46324	-5.4299e-009
46325	-1.3243e-008
46326	-1.7989e-008
46327	2.4809e-007
46328	1.0389e-007
46329	-9.8151e-009
46330	-2.8306e-008
46331	-2.937e-008
46332	4.7712e-008
46333	1.1722e-007
46334	-3.0311e-008
46335	-2.1153e-008
46336	-1.3461e-007
46337	4.5657e-008
46338	1.0106e-009
46339	-2.6745e-008
46340	2.6413e-009
46341	4.0865e-007
46342	-4.9985e-008
46343	2.7599e-007
46344	2.7645e-007
46345	2.1362e-007
46346	2.7539e-007
46347	2.3043e-007
46348	2.9338e-007
46349	-7.4402e-009
46350	-3.9969e-008
46351	-3.7434e-010
46352	-1.6383e-008
46353	-5.985e-009
46354	1.2621e-008
46355	-1.6984e-008
46356	2.2244e-008
46357	3.723e-008
46358	1.6489e-008
46359	2.7711e-008
46360	-4.5929e-009
46361	-5.733e-009
46362	6.0311e-008
46363	3.0289e-008
46364	1.0581e-007
46365	1.7845e-008
46366	1.8765e-008
46367	2.8405e-008
46368	-3.1832e-009
46369	-1.8686e-009
46370	1.1133e-010
46371	-5.2888e-008
46372	6.3477e-008
46373	8.5707e-008
46374	4.4278e-008
46375	-1.3389e-009
46376	2.0746e-008
46377	-5.8592e-008
46378	8.3014e-009
46379	-3.135e-009
46380	-1.2519e-008
46381	6.0873e-009
46382	-1.266e-008
46383	3.0696e-008
46384	2.3131e-008
46385	3.3487e-008
46386	3.452e-008
46387	9.9551e-009
46388	-3.6875e-008
46389	2.5283e-008
46390	-7.6555e-009
46391	-3.0428e-008
46392	-6.2942e-009
46393	1.0804e-008
46394	-3.356e-008
46395	9.7237e-009
46396	5.421e-008
46397	-2.0538e-008
46398	4.9497e-009
46399	-1.2837e-008
46400	-5.7761e-008
46401	-5.6047e-008
46402	-4.5481e-008
46403	-1.6819e-008
46404	-1.3351e-008
46405	-2.2574e-008
46406	-5.9715e-008
46407	-3.7184e-008
46408	-4.6729e-008
46409	-2.421e-008
46410	-3.4146e-008
46411	7.9204e-009
46412	2.2306e-008
46413	1.227e-008
46414	-4.2187e-008
46415	-3.9993e-008
46416	-1.5912e-008
46417	-3.3429e-008
46418	-4.4385e-008
46419	-5.105e-008
46420	-3.9581e-008
46421	2.0299e-009
46422	-2.446e-009
46423	-4.8437e-008
46424	-5.0233e-008
46425	-3.6753e-008
46426	-3.4201e-008
46427	-1.6041e-008
46428	-5.1502e-008
46429	2.1094e-008
46430	3.511e-008
46431	2.2883e-008
46432	-4.172e-008
46433	-2.4897e-008
46434	3.6445e-009
46435	-7.5814e-008
46436	-5.5198e-008
46437	-1.4292e-009
46438	-1.1915e-008
46439	-6.6032e-008
46440	-7.2599e-008
46441	-3.1628e-008
46442	-3.4475e-008
46443	-1.8861e-008
46444	1.3663e-008
46445	-3.8934e-008
46446	-1.6764e-008
46447	-1.547e-008
46448	-4.953e-008
46449	-1.0043e-008
46450	-1.4051e-008
46451	-1.7512e-009
46452	-6.9291e-009
46453	2.4794e-008
46454	-1.4117e-008
46455	4.4611e-009
46456	1.9166e-008
46457	-4.6882e-008
46458	-3.4151e-008
46459	-7.3951e-009
46460	-7.6371e-009
46461	-1.1119e-008
46462	-1.1934e-008
46463	3.4225e-008
46464	2.7969e-008
46465	8.2017e-008
46466	1.9981e-008
46467	6.5591e-008
46468	1.9906e-008
46469	4.5469e-008
46470	6.8573e-009
46471	-1.0441e-008
46472	3.3371e-008
46473	2.7683e-008
46474	2.9889e-008
46475	-2.2847e-008
46476	-6.2857e-011
46477	-4.8491e-008
46478	1.2866e-009
46479	1.7305e-008
46480	5.8038e-008
46481	-1.5851e-008
46482	-1.0349e-010
46483	-5.8015e-008
46484	-5.453e-009
46485	2.2776e-008
46486	4.8657e-008
46487	-4.916e-008
46488	-7.1264e-008
46489	-1.231e-007
46490	-2.1486e-008
46491	-4.3878e-009
46492	3.9018e-008
46493	-6.7976e-008
46494	-1.2664e-007
46495	-1.6672e-007
46496	-7.9271e-009
46497	-2.0298e-010
46498	3.5479e-008
46499	-2.7148e-008
46500	-7.0804e-008
46501	-1.82e-007
46502	-2.0498e-007
46503	-1.548e-008
46504	-4.121e-008
46505	-4.2424e-008
46506	-5.551e-008
46507	-1.9253e-007
46508	-1.9594e-007
46509	-2.8761e-008
46510	-3.5166e-008
46511	-2.9975e-008
46512	-7.1959e-009
46513	-6.6865e-008
46514	-1.9309e-007
46515	-1.7481e-007
46516	-3.2321e-008
46517	-1.9087e-008
46518	-4.3509e-009
46519	-2.1206e-008
46520	-6.8323e-008
46521	-1.8901e-007
46522	-1.5198e-007
46523	-3.3288e-008
46524	-2.9186e-008
46525	-3.5407e-008
46526	-4.3719e-008
46527	-1.3924e-007
46528	-8.5883e-008
46529	-1.6442e-008
46530	-1.4715e-008
46531	-2.2664e-008
46532	9.8934e-009
46533	-7.4023e-008
46534	-2.1462e-008
46535	-2.8554e-009
46536	2.1753e-008
46537	-4.8479e-008
46538	1.2985e-009
46539	5.8049e-008
46540	-5.8276e-008
46541	-5.7142e-009
46542	4.8396e-008
46543	-1.4874e-007
46544	-4.713e-008
46545	-3.0031e-008
46546	-2.4066e-007
46547	-8.1865e-008
46548	-7.414e-008
46549	-3.0373e-007
46550	-1.1423e-007
46551	-1.3996e-007
46552	-3.3012e-007
46553	-1.6294e-007
46554	-1.6934e-007
46555	-3.1524e-007
46556	-1.7275e-007
46557	-1.5952e-007
46558	-2.5992e-007
46559	-1.4123e-007
46560	-1.3713e-007
46561	-1.6954e-007
46562	-1.001e-007
46563	-9.8373e-008
46564	-6.3625e-008
46565	-4.5019e-008
46566	6.1547e-008
46567	-1.3586e-008
46568	8.5522e-008
46569	7.7732e-008
46570	1.1042e-007
46571	7.0435e-008
46572	6.8375e-008
46573	-1.4068e-007
46574	-1.6724e-007
46575	-7.2953e-007
46576	6.0659e-008
46577	-1.6367e-007
46578	-9.7016e-008
46579	-1.8637e-007
46580	-1.4334e-007
46581	-1.2667e-007
46582	-1.1347e-007
46583	-1.9549e-007
46584	-2.6339e-009
46585	-7.2792e-008
46586	2.0297e-007
46587	-1.7823e-007
46588	-1.5668e-007
46589	-1.9047e-007
46590	1.3347e-007
46591	-1.3103e-007
46592	-8.691e-008
46593	-9.4549e-008
46594	-8.7537e-008
46595	2.6493e-007
46596	6.2285e-007
46597	3.8683e-007
46598	5.1749e-007
46599	4.3995e-007
46600	1.1808e-007
46601	4.4268e-007
46602	-5.2515e-007
46603	1.1938e-007
46604	8.321e-008
46605	8.9313e-008
46606	3.5943e-007
46607	6.5168e-007
46608	-7.6466e-007
46609	7.0656e-007
46610	7.8903e-007
46611	6.8622e-007
46612	5.4653e-007
46613	2.9055e-007
46614	6.6516e-007
46615	2.1584e-007
46616	1.6691e-007
46617	1.9595e-007
46618	1.7302e-007
46619	3.0755e-007
46620	9.4035e-007
46621	6.2704e-007
46622	-7.5386e-007
46623	6.9701e-007
46624	7.751e-007
46625	2.4143e-007
46626	7.5148e-007
46627	4.7256e-007
46628	2.2664e-007
46629	3.8934e-007
46630	2.0675e-007
46631	1.9761e-007
46632	5.4241e-007
46633	-2.997e-007
46634	5.6436e-007
46635	4.5916e-007
46636	6.5949e-007
46637	3.2666e-007
46638	3.0375e-007
46639	1.3493e-007
46640	6.583e-008
46641	6.5973e-007
46642	8.2771e-007
46643	-2.6983e-008
46644	-2.1555e-009
46645	6.0196e-007
46646	6.1715e-007
46647	1.0575e-006
46648	3.4627e-007
46649	4.5209e-007
46650	4.7055e-007
46651	4.5339e-007
46652	4.3248e-007
46653	3.6338e-007
46654	3.6118e-007
46655	3.0835e-007
46656	9.6853e-007
46657	-2.0722e-007
46658	8.6537e-007
46659	-6.0101e-008
46660	2.7316e-007
46661	1.8095e-007
46662	2.1037e-007
46663	2.6529e-007
46664	3.8311e-007
46665	1.1374e-007
46666	7.9739e-007
46667	-4.8268e-009
46668	9.925e-007
46669	-1.5989e-007
46670	1.1143e-007
46671	1.0202e-007
46672	3.9234e-008
46673	9.4153e-008
46674	6.4581e-007
46675	3.4184e-007
46676	1.1521e-006
46677	3.5964e-007
46678	2.4107e-007
46679	-5.5065e-007
46680	8.1621e-007
46681	1.2562e-006
46682	3.5733e-007
46683	1.8139e-007
46684	8.4174e-007
46685	3.5864e-007
46686	7.8332e-007
46687	1.1689e-006
46688	2.3741e-007
46689	1.2918e-006
46690	6.6974e-007
46691	1.06e-006
46692	1.6356e-006
46693	2.0858e-006
46694	3.7413e-007
46695	3.5744e-007
46696	3.9224e-007
46697	1.1777e-006
46698	-3.2244e-007
46699	1.8392e-006
46700	1.4219e-006
46701	9.6245e-007
46702	4.3858e-008
46703	1.471e-006
46704	7.1787e-007
46705	-1.2247e-005
46706	2.6181e-006
46707	4.9199e-008
46708	9.1877e-007
46709	5.3657e-007
46710	5.7137e-007
46711	9.0149e-007
46712	-1.6563e-007
46713	-1.1712e-006
46714	1.5787e-006
46715	2.4859e-006
46716	7.4076e-007
46717	-1.5921e-007
46718	2.7463e-006
46719	-5.2058e-007
46720	-2.0978e-008
46721	7.4238e-007
46722	1.0756e-006
46723	6.9338e-007
46724	6.8651e-007
46725	6.2326e-007
46726	5.9753e-007
46727	1.5993e-006
46728	-9.1221e-007
46729	-1.6042e-006
46730	1.6048e-006
46731	-9.3292e-007
46732	1.6894e-006
46733	4.3701e-007
46734	6.8687e-007
46735	2.5351e-007
46736	1.9027e-007
46737	9.9008e-007
46738	2.3628e-006
46739	1.538e-006
46740	-7.8316e-007
46741	1.2063e-006
46742	1.2686e-006
46743	5.9353e-007
46744	8.1592e-007
46745	3.9266e-007
46746	3.8256e-007
46747	1.0438e-006
46748	1.1127e-006
46749	1.8015e-006
46750	8.4867e-007
46751	1.042e-006
46752	3.1191e-006
46753	-3.6487e-006
46754	7.5149e-007
46755	9.9803e-007
46756	8.5704e-007
46757	6.5616e-007
46758	7.6514e-007
46759	1.8866e-006
46760	3.1112e-007
46761	9.0293e-007
46762	-2.8175e-007
46763	1.8535e-006
46764	1.9748e-006
46765	5.3428e-007
46766	7.8824e-007
46767	4.4637e-007
46768	4.5686e-007
46769	3.2633e-007
46770	7.7767e-007
46771	-3.8021e-007
46772	2.4226e-007
46773	1.315e-006
46774	-9.0708e-007
46775	5.0942e-007
46776	3.88e-007
46777	2.2667e-007
46778	2.5746e-007
46779	3.3919e-007
46780	7.469e-007
46781	9.6391e-007
46782	-2.9882e-007
46783	1.1391e-006
46784	-7.3667e-007
46785	2.5215e-006
46786	5.9082e-007
46787	8.1566e-007
46788	4.5162e-007
46789	4.6939e-007
46790	3.0807e-007
46791	4.126e-007
46792	1.7894e-006
46793	1.3514e-006
46794	8.5174e-007
46795	1.1475e-006
46796	9.8846e-007
46797	4.225e-007
46798	7.0349e-007
46799	3.5031e-007
46800	8.2615e-007
46801	3.3945e-007
46802	3.3486e-007
46803	4.7138e-007
46804	-5.5716e-007
46805	1.1292e-006
46806	-9.5014e-007
46807	5.8046e-007
46808	2.0037e-007
46809	6.0403e-007
46810	4.8565e-007
46811	1.1274e-007
46812	1.2527e-010
46813	7.4779e-007
46814	1.8192e-006
46815	-7.1604e-007
46816	-2.7626e-007
46817	1.145e-006
46818	-5.7663e-007
46819	1.7707e-006
46820	5.1818e-007
46821	3.8321e-007
46822	3.9364e-007
46823	2.8103e-007
46824	3.4377e-007
46825	1.2394e-006
46826	1.3126e-006
46827	-7.2053e-007
46828	7.8595e-007
46829	5.0717e-007
46830	1.8589e-006
46831	5.5387e-007
46832	5.6708e-007
46833	3.7872e-007
46834	3.3928e-007
46835	1.0404e-006
46836	1.8024e-006
46837	-3.2851e-007
46838	1.8088e-006
46839	3.0885e-006
46840	1.5442e-006
46841	-1.1272e-006
46842	-1.498e-005
46843	2.6021e-006
46844	6.029e-007
46845	8.8352e-007
46846	1.05e-006
46847	9.5596e-007
46848	1.1484e-006
46849	8.7485e-007
46850	8.8522e-007
46851	4.3747e-007
46852	1.035e-006
46853	-1.8581e-007
46854	-1.0237e-006
46855	-4.0735e-007
46856	8.5969e-007
46857	2.6076e-007
46858	4.5323e-007
46859	1.9001e-007
46860	2.2239e-007
46861	4.6929e-007
46862	5.4841e-007
46863	-9.3492e-008
46864	-9.2616e-008
46865	-1.4455e-006
46866	2.8233e-007
46867	2.8786e-007
46868	3.1471e-007
46869	2.7514e-007
46870	3.4432e-007
46871	3.8754e-007
46872	-2.8202e-007
46873	1.1474e-006
46874	-2.2607e-007
