Element Number	Volume (m³)
3620	4.4906e-007
3621	2.2934e-007
3622	1.2093e-007
3623	2.4706e-007
3624	1.9619e-007
3625	2.748e-007
3626	8.2955e-008
3627	8.8882e-008
3628	2.7697e-007
3629	3.4997e-007
3630	5.278e-008
3631	1.4545e-007
3632	1.9066e-007
3633	2.3769e-007
3634	6.6269e-008
3635	7.0676e-007
3636	8.2667e-007
3637	5.7475e-007
3638	2.7251e-007
3639	3.2719e-008
3640	8.6589e-008
3641	1.883e-007
3642	1.3104e-007
3643	5.6159e-007
3644	8.4442e-007
3645	9.3855e-008
3646	1.7082e-007
3647	8.2007e-007
3648	4.8358e-007
3649	3.6244e-007
3650	9.7605e-008
3651	2.8149e-007
3652	1.1694e-007
3653	1.1666e-007
3654	2.8592e-007
3655	2.0102e-006
3656	3.38e-006
3657	2.9553e-006
3658	6.2451e-006
3659	3.4392e-006
3660	5.7298e-006
3661	3.3011e-006
3662	5.8574e-007
3663	3.8219e-007
3664	3.0224e-007
3665	1.0086e-007
3666	2.8818e-007
3667	5.2658e-008
3668	1.8935e-007
3669	6.0881e-008
3670	5.0477e-007
3671	1.8793e-007
3672	1.3366e-006
3673	7.8539e-007
3674	2.3718e-007
3675	2.7203e-007
3676	1.6261e-007
3677	1.3395e-007
3678	7.1956e-008
3679	1.2307e-007
3680	1.3908e-007
3681	1.7646e-007
3682	7.552e-007
3683	7.1653e-007
3684	4.7955e-007
3685	1.8349e-007
3686	2.5206e-007
3687	3.3545e-007
3688	1.5404e-007
3689	1.6943e-007
3690	1.5513e-007
3691	4.3228e-007
3692	1.7858e-007
3693	2.0029e-007
3694	1.2728e-007
3695	6.5198e-008
3696	6.7192e-008
3697	1.1373e-008
3698	3.9529e-007
3699	4.0525e-007
3700	8.358e-007
3701	6.6859e-007
3702	2.8352e-006
3703	4.0019e-006
3704	5.3891e-006
3705	4.9472e-006
3706	4.4124e-006
3707	2.8844e-006
3708	2.3069e-007
3709	3.2761e-007
3710	2.3581e-008
3711	1.6063e-008
3712	1.622e-008
3713	2.5681e-008
3714	1.6277e-008
3715	3.2439e-008
3716	3.2126e-008
3717	2.2035e-009
3718	7.3364e-009
3719	1.2691e-008
3720	1.2514e-008
3721	1.912e-010
3722	8.1148e-009
3723	2.0932e-010
3724	1.397e-007
3725	1.0694e-008
3726	8.6146e-008
3727	1.1047e-007
3728	1.2524e-007
3729	2.5325e-008
3730	7.6577e-008
3731	8.2997e-007
3732	1.5851e-007
3733	2.2482e-007
3734	5.7223e-008
3735	9.452e-008
3736	6.0575e-008
3737	1.9649e-007
3738	2.0585e-007
3739	1.3252e-008
3740	1.3732e-006
3741	5.6296e-007
3742	1.3398e-006
3743	2.1159e-006
3744	2.9739e-006
3745	1.7715e-006
3746	4.5038e-006
3747	2.9917e-006
3748	4.0089e-007
3749	3.0243e-006
3750	3.3043e-006
3751	2.9264e-007
3752	1.0863e-006
3753	1.3285e-006
3754	2.7832e-007
3755	1.0821e-006
3756	1.7066e-007
3757	3.3101e-007
3758	1.3248e-006
3759	1.0346e-006
3760	5.2172e-007
3761	1.825e-008
3762	2.0623e-007
3763	3.0651e-008
3764	2.7253e-007
3765	2.8277e-007
3766	1.1821e-008
3767	1.0572e-007
3768	7.3382e-007
3769	3.929e-007
3770	1.2237e-006
3771	2.6259e-007
3772	2.4911e-007
3773	1.3064e-008
3774	5.3888e-007
3775	2.4133e-007
3776	8.039e-007
3777	3.0834e-007
3778	5.2886e-007
3779	2.4671e-007
3780	2.0204e-009
3781	1.9558e-008
3782	3.3247e-009
3783	4.0556e-007
3784	3.6271e-007
3785	5.2253e-007
3786	1.1453e-006
3787	9.4083e-007
3788	2.7441e-007
3789	1.2485e-007
3790	6.1204e-007
3791	3.2106e-007
3792	1.416e-007
3793	1.2433e-007
3794	4.9878e-008
3795	1.0797e-007
3796	3.2189e-008
3797	6.1423e-008
3798	6.2591e-008
3799	1.3826e-008
3800	4.2008e-009
3801	9.5925e-008
3802	3.3663e-008
3803	1.9339e-008
3804	3.5545e-009
3805	2.0768e-008
3806	2.738e-009
3807	2.2995e-009
3808	8.7977e-008
3809	3.5078e-009
3810	2.3658e-009
3811	2.5924e-009
3812	4.1847e-009
3813	5.988e-008
3814	2.406e-007
3815	4.0905e-008
3816	2.3722e-008
3817	4.2261e-008
3818	4.4624e-009
3819	2.3722e-008
3820	2.9016e-009
3821	1.2606e-008
3822	1.5046e-008
3823	3.959e-007
3824	1.1056e-006
3825	8.7871e-007
3826	8.4864e-008
3827	1.8142e-007
3828	1.1367e-007
3829	4.3895e-007
3830	6.383e-007
3831	1.1767e-007
3832	3.1061e-007
3833	1.0583e-006
3834	1.7599e-007
3835	8.3964e-008
3836	9.3461e-009
3837	6.137e-007
3838	3.2617e-007
3839	1.3979e-008
3840	4.9827e-007
3841	1.5015e-008
3842	2.07e-007
3843	3.0562e-008
3844	3.0396e-008
3845	5.0942e-007
3846	2.5772e-007
3847	2.0541e-007
3848	7.8892e-007
3849	4.9744e-007
3850	3.8409e-007
3851	2.8674e-007
3852	3.8788e-007
3853	2.4521e-007
3854	5.9683e-007
3855	1.0787e-006
3856	2.5262e-008
3857	1.0748e-009
3858	9.4583e-010
3859	2.8584e-009
3860	1.6526e-009
3861	8.9981e-008
3862	4.5827e-008
3863	2.2449e-008
3864	1.0984e-008
3865	4.7272e-009
3866	3.7783e-009
3867	2.1175e-008
3868	2.1175e-008
3869	4.0386e-007
3870	2.4529e-008
3871	3.7643e-007
3872	2.3772e-007
3873	1.8304e-008
3874	4.1184e-007
3875	3.1845e-007
3876	2.6489e-007
3877	2.5144e-008
3878	9.0266e-007
3879	4.8315e-007
3880	2.418e-007
3881	3.5417e-007
3882	3.6605e-007
3883	4.2672e-007
3884	2.1329e-008
3885	1.8883e-007
3886	5.1941e-007
3887	5.6567e-007
3888	9.9751e-008
3889	1.9074e-008
3890	4.4207e-008
3891	1.9118e-008
3892	5.1059e-008
3893	1.6325e-007
3894	2.3379e-008
3895	8.756e-008
3896	3.9243e-007
3897	6.5589e-007
3898	2.7495e-007
3899	7.8741e-007
3900	5.2125e-007
3901	2.2319e-008
3902	1.2794e-007
3903	1.0112e-007
3904	1.8566e-008
3905	1.0082e-008
3906	6.6999e-009
3907	1.7357e-007
3908	1.4575e-007
3909	1.617e-007
3910	2.9871e-008
3911	1.7387e-008
3912	1.7925e-008
3913	6.543e-008
3914	1.7381e-008
3915	1.9042e-007
3916	9.9101e-008
3917	7.2255e-008
3918	5.4534e-007
3919	1.9698e-007
3920	1.9813e-007
3921	5.0848e-007
3922	2.2365e-008
3923	3.4628e-008
3924	1.2065e-008
3925	1.6298e-007
3926	2.4093e-008
3927	1.3192e-007
3928	5.5351e-008
3929	3.9377e-009
3930	1.6769e-007
3931	1.0201e-008
3932	1.221e-008
3933	9.7473e-007
3934	4.2076e-007
3935	7.5997e-007
3936	3.6398e-007
3937	1.0945e-006
3938	3.0803e-007
3939	1.1838e-008
3940	1.8473e-007
3941	3.3385e-007
3942	3.4159e-007
3943	1.6331e-008
3944	3.3244e-008
3945	1.3471e-007
3946	8.8395e-009
3947	1.4104e-008
3948	2.31e-009
3949	2.0806e-008
3950	4.3529e-008
3951	1.1688e-008
3952	4.7459e-008
3953	3.473e-008
3954	5.0899e-008
3955	2.9407e-007
3956	8.1616e-007
3957	1.5779e-007
3958	2.3928e-006
3959	7.7271e-007
3960	8.9158e-007
3961	1.0974e-006
3962	1.0536e-008
3963	2.2632e-009
3964	2.8808e-009
3965	1.9254e-008
3966	3.2764e-009
3967	4.4265e-008
3968	8.5757e-008
3969	9.5061e-008
3970	3.8253e-008
3971	7.0149e-008
3972	7.0123e-008
3973	2.4573e-008
3974	1.9847e-009
3975	4.833e-009
3976	2.369e-007
3977	4.7342e-009
3978	1.093e-009
3979	1.2735e-009
3980	4.1212e-007
3981	5.5013e-007
3982	1.1727e-006
3983	2.09e-008
3984	3.5732e-006
3985	1.694e-006
3986	6.8987e-007
3987	6.8987e-007
3988	4.0736e-006
3989	3.1798e-006
3990	6.2096e-008
3991	8.3986e-007
3992	5.9673e-008
3993	2.0899e-006
3994	9.9788e-007
3995	3.3799e-006
3996	2.7231e-006
3997	3.6816e-006
3998	2.0061e-006
3999	1.6649e-006
4000	1.2598e-006
4001	8.5423e-007
4002	6.2096e-008
4003	8.6003e-008
4004	1.198e-006
4005	1.5561e-008
4006	1.3404e-008
4007	3.5241e-007
4008	1.1195e-007
4009	1.6134e-007
4010	2.4077e-007
4011	1.2501e-007
4012	1.3812e-008
4013	5.4068e-008
4014	1.1168e-007
4015	1.4013e-007
4016	7.6858e-008
4017	3.1964e-009
4018	8.9609e-008
4019	4.2744e-009
4020	1.6643e-009
4021	4.4247e-009
4022	3.9571e-008
4023	1.8726e-009
4024	7.8483e-008
4025	9.1532e-008
4026	1.0214e-008
4027	5.8012e-008
4028	9.4231e-009
4029	1.007e-007
4030	3.0172e-009
4031	3.9068e-008
4032	8.0742e-008
4033	8.0557e-009
4034	2.0393e-008
4035	1.4949e-006
4036	6.8878e-007
4037	3.7192e-008
4038	1.184e-007
4039	2.7809e-008
4040	2.8178e-007
4041	1.8292e-006
4042	2.1121e-006
4043	1.8494e-006
4044	5.6081e-008
4045	4.0526e-007
4046	9.3055e-007
4047	1.6193e-007
4048	2.6856e-008
4049	2.8392e-008
4050	1.4032e-008
4051	5.9162e-007
4052	7.3529e-007
4053	3.5068e-007
4054	9.2494e-007
4055	1.9431e-007
4056	7.1292e-009
4057	5.9839e-009
4058	5.5575e-008
4059	9.7586e-009
4060	1.5524e-007
4061	7.4286e-008
4062	7.9097e-008
4063	5.0831e-009
4064	6.6433e-009
4065	5.5042e-009
4066	7.1755e-009
4067	9.8444e-007
4068	7.0342e-007
4069	6.0406e-007
4070	9.914e-007
4071	1.1137e-006
4072	7.4432e-007
4073	2.0162e-007
4074	1.5212e-007
4075	1.599e-007
4076	2.1844e-007
4077	1.3786e-008
4078	2.6724e-008
4079	3.5291e-007
4080	5.3401e-007
4081	7.1837e-007
4082	2.4286e-007
4083	1.7316e-007
4084	1.4473e-008
4085	4.6994e-007
4086	1.0683e-006
4087	3.0285e-007
4088	5.5691e-007
4089	1.0845e-008
4090	1.6591e-008
4091	4.4881e-008
4092	1.6358e-007
4093	1.1319e-008
4094	1.3017e-008
4095	1.9901e-007
4096	1.0368e-008
4097	6.5861e-009
4098	2.2793e-008
4099	1.4712e-008
4100	1.9281e-007
4101	1.6855e-007
4102	1.4523e-008
4103	9.9288e-009
4104	3.1425e-009
4105	9.1568e-009
4106	1.3865e-008
4107	3.9853e-009
4108	3.1409e-009
4109	4.8113e-008
4110	9.6594e-009
4111	5.7364e-009
4112	1.0333e-008
4113	1.3618e-007
4114	1.3797e-007
4115	1.3356e-008
4116	1.7548e-007
4117	1.4754e-007
4118	2.5908e-008
4119	1.5484e-007
4120	1.2293e-008
4121	1.5064e-007
4122	3.6475e-008
4123	1.309e-007
4124	2.1307e-008
4125	1.0453e-007
4126	5.1268e-007
4127	8.1281e-007
4128	1.3638e-006
4129	6.7272e-007
4130	1.0284e-006
4131	1.8131e-007
4132	3.2251e-007
4133	3.985e-007
4134	1.9552e-008
4135	1.5521e-008
4136	1.1427e-007
4137	1.5369e-007
4138	4.0899e-008
4139	1.3262e-008
4140	1.2858e-008
4141	3.7964e-008
4142	3.7839e-008
4143	6.2872e-008
4144	8.3779e-008
4145	2.3295e-008
4146	3.1747e-008
4147	2.1539e-008
4148	1.4125e-008
4149	1.0878e-007
4150	4.3665e-007
4151	1.3643e-008
4152	1.3626e-008
4153	1.2744e-006
4154	3.4016e-008
4155	4.4052e-007
4156	2.8281e-007
4157	5.1078e-007
4158	3.076e-007
4159	1.0274e-006
4160	3.6214e-007
4161	3.962e-007
4162	8.1703e-007
4163	3.161e-007
4164	2.2298e-008
4165	6.0173e-009
4166	7.3676e-009
4167	7.816e-009
4168	3.9004e-008
4169	9.8669e-008
4170	4.1639e-008
4171	1.4075e-007
4172	3.9004e-008
4173	8.1845e-008
4174	3.4962e-009
4175	5.3791e-008
4176	1.1732e-007
4177	5.0577e-009
4178	5.3791e-008
4179	8.5029e-008
4180	5.2691e-009
4181	9.0979e-009
4182	5.8923e-008
4183	5.5768e-007
4184	8.7595e-007
4185	1.9165e-007
4186	5.2694e-008
4187	2.1346e-008
4188	3.7382e-008
4189	4.0537e-008
4190	4.5349e-007
4191	4.3524e-007
4192	1.5019e-006
4193	6.4015e-007
4194	1.3362e-006
4195	1.4169e-008
4196	3.0475e-007
4197	7.9366e-007
4198	5.5715e-008
4199	3.2833e-007
4200	1.6986e-007
4201	1.6633e-007
4202	2.5627e-008
4203	1.9573e-008
4204	1.9178e-007
4205	2.3578e-007
4206	4.4907e-007
4207	2.9074e-007
4208	5.9349e-007
4209	2.4939e-008
4210	1.1619e-007
4211	2.6058e-008
4212	9.474e-008
4213	1.0916e-007
4214	1.8201e-008
4215	3.7495e-008
4216	1.6433e-007
4217	1.8257e-008
4218	1.5423e-007
4219	2.2797e-007
4220	1.1849e-007
4221	1.418e-008
4222	8.6606e-008
4223	1.1474e-007
4224	1.8017e-008
4225	1.0751e-008
4226	3.3576e-008
4227	2.6834e-007
4228	2.6834e-007
4229	2.7857e-008
4230	1.7629e-007
4231	2.0076e-007
4232	1.6137e-008
4233	7.848e-007
4234	6.3667e-007
4235	6.3481e-007
4236	4.5894e-007
4237	8.5841e-007
4238	1.5158e-006
4239	1.4705e-006
4240	2.1052e-008
4241	3.7668e-009
4242	4.8583e-009
4243	2.4056e-009
4244	1.8098e-008
4245	6.6028e-008
4246	2.2484e-007
4247	1.1142e-007
4248	5.9024e-008
4249	3.3405e-009
4250	9.9497e-009
4251	6.3816e-008
4252	7.5246e-008
4253	1.0501e-007
4254	4.3677e-008
4255	1.1038e-008
4256	3.3172e-009
4257	2.4068e-008
4258	5.8852e-009
4259	1.7763e-008
4260	2.5343e-009
4261	2.947e-010
4262	8.8736e-009
4263	1.6342e-008
4264	9.3667e-009
4265	1.1384e-009
4266	1.0479e-008
4267	9.7077e-008
4268	1.4602e-008
4269	9.7739e-009
4270	1.7083e-008
4271	9.7118e-009
4272	8.8048e-008
4273	1.2606e-008
4274	1.42e-008
4275	3.6997e-010
4276	3.7934e-009
4277	9.4283e-009
4278	1.0294e-008
4279	1.383e-008
4280	1.7963e-009
4281	1.2446e-008
4282	9.7778e-009
4283	2.0672e-008
4284	2.4675e-008
4285	1.3532e-008
4286	1.7804e-008
4287	9.6603e-009
4288	2.6682e-007
4289	9.2501e-009
4290	6.4647e-009
4291	9.2109e-009
4292	5.5045e-009
4293	8.205e-009
4294	1.3305e-008
4295	1.6124e-008
4296	1.0983e-008
4297	2.7363e-009
4298	2.2228e-008
4299	1.5536e-008
4300	1.8388e-008
4301	1.4143e-008
4302	2.5746e-009
4303	3.228e-009
4304	1.3112e-007
4305	1.6599e-008
4306	5.7768e-010
4307	7.2286e-009
4308	1.551e-008
4309	2.7188e-008
4310	1.3575e-008
4311	7.3789e-009
4312	9.0172e-009
4313	7.2475e-009
4314	1.0273e-008
4315	1.8685e-008
4316	8.642e-009
4317	1.4773e-007
4318	6.7459e-009
4319	1.7396e-008
4320	8.2613e-009
4321	1.7569e-008
4322	6.6754e-008
4323	6.2046e-009
4324	3.8936e-008
4325	8.6673e-009
4326	1.7244e-008
4327	2.325e-008
4328	1.7369e-008
4329	1.7126e-008
4330	1.7026e-008
4331	1.2475e-008
4332	6.3172e-009
4333	8.261e-009
4334	3.5536e-009
4335	1.3443e-008
4336	1.2083e-008
4337	3.9267e-009
4338	4.0047e-008
4339	7.5875e-009
4340	1.3982e-008
4341	2.598e-008
4342	2.0347e-008
4343	2.6596e-008
4344	3.6742e-008
4345	1.5527e-008
4346	1.4737e-008
4347	7.4486e-009
4348	7.4618e-009
4349	8.3654e-009
4350	1.0948e-008
4351	3.1755e-009
4352	1.7826e-009
4353	7.1914e-009
4354	8.4338e-009
4355	1.3026e-009
4356	1.2305e-008
4357	9.8396e-009
4358	2.7323e-009
4359	1.6021e-008
4360	8.7509e-009
4361	8.5124e-009
4362	7.8322e-009
4363	1.2504e-008
4364	1.6888e-008
4365	5.5893e-009
4366	3.7777e-008
4367	2.9066e-008
4368	1.3687e-008
4369	7.4392e-009
4370	7.7646e-009
4371	1.6491e-008
4372	3.7472e-008
4373	9.6607e-009
4374	1.5938e-008
4375	7.9453e-009
4376	8.377e-009
4377	5.9673e-008
4378	8.3086e-009
4379	3.1474e-009
4380	1.6056e-008
4381	7.0875e-009
4382	2.3727e-008
4383	1.1814e-008
4384	1.7358e-008
4385	1.4915e-008
4386	6.1982e-008
4387	1.3409e-008
4388	4.0824e-009
4389	1.2818e-008
4390	5.0094e-009
4391	6.5402e-009
4392	2.4745e-008
4393	2.48e-006
4394	1.4684e-006
4395	1.0523e-007
4396	5.7798e-008
4397	6.829e-008
4398	5.2845e-008
4399	1.5195e-007
4400	5.6159e-008
4401	1.3593e-008
4402	1.0414e-007
4403	6.1011e-008
4404	2.1007e-007
4405	2.9308e-007
4406	5.3412e-008
4407	6.2672e-008
4408	9.5948e-009
4409	2.005e-006
4410	2.476e-006
4411	2.9787e-006
4412	2.2434e-006
4413	5.2558e-009
4414	4.3836e-008
4415	2.6168e-007
4416	2.4161e-007
4417	1.7152e-008
4418	1.1415e-007
4419	1.334e-007
4420	1.7203e-008
4421	3.2141e-008
4422	6.003e-008
4423	5.6786e-008
4424	9.3857e-009
4425	6.6993e-008
4426	2.7191e-007
4427	7.7773e-009
4428	1.5376e-008
4429	2.742e-009
4430	3.7324e-008
4431	1.9614e-009
4432	5.0488e-009
4433	6.0084e-009
4434	2.3503e-008
4435	6.0829e-009
4436	9.6567e-009
4437	4.6477e-008
4438	5.5087e-008
4439	1.2743e-007
4440	2.4474e-007
4441	1.2687e-007
4442	1.3879e-007
4443	1.2067e-007
4444	3.5292e-007
4445	1.6638e-007
4446	6.4876e-008
4447	3.5822e-008
4448	4.7495e-008
4449	3.3074e-008
4450	6.686e-007
4451	7.9937e-009
4452	2.1153e-007
4453	2.1078e-007
4454	1.5667e-007
4455	2.5728e-008
4456	1.1543e-008
4457	1.1957e-007
4458	1.5162e-008
4459	2.5181e-008
4460	6.1577e-009
4461	1.5995e-008
4462	9.9445e-008
4463	1.1815e-007
4464	2.3604e-008
4465	5.2873e-007
4466	3.6968e-007
4467	7.9332e-007
4468	3.2449e-007
4469	1.2002e-007
4470	6.4863e-008
4471	1.6499e-007
4472	3.8898e-008
4473	4.792e-009
4474	2.2676e-007
4475	2.6821e-007
4476	1.4544e-007
4477	2.4059e-007
4478	2.5097e-007
4479	2.0791e-008
4480	5.3835e-008
4481	3.6213e-008
4482	4.6957e-008
4483	9.5118e-008
4484	4.3334e-008
4485	4.8242e-008
4486	9.2854e-009
4487	7.185e-009
4488	3.8517e-007
4489	3.5778e-007
4490	2.1011e-008
4491	1.7827e-008
4492	1.1306e-008
4493	1.0062e-007
4494	1.3155e-007
4495	1.2102e-008
4496	3.1969e-008
4497	2.3615e-008
4498	1.3511e-008
4499	1.8942e-007
4500	6.7598e-008
4501	1.62e-007
4502	2.8426e-007
4503	1.1146e-006
4504	2.1598e-007
4505	3.1655e-007
4506	1.9846e-007
4507	5.4213e-008
4508	4.4447e-008
4509	5.296e-008
4510	1.3827e-008
4511	1.3308e-008
4512	1.5442e-007
4513	2.5653e-007
4514	8.0337e-007
4515	7.0748e-008
4516	2.0453e-007
4517	2.8213e-007
4518	1.3833e-007
4519	6.0426e-008
4520	3.9138e-007
4521	2.6777e-007
4522	8.6862e-007
4523	1.0938e-006
4524	1.6339e-006
4525	8.7882e-007
4526	3.7689e-007
4527	3.9985e-007
4528	2.9016e-007
4529	4.5518e-007
4530	3.6398e-007
4531	2.0457e-006
4532	2.5979e-006
4533	6.4828e-008
4534	6.6581e-008
4535	9.791e-010
4536	9.9566e-010
4537	5.5292e-008
4538	3.821e-008
4539	9.8117e-009
4540	7.274e-009
4541	7.6846e-009
4542	7.9546e-009
4543	7.1721e-009
4544	1.8499e-008
4545	1.621e-008
4546	2.6509e-008
4547	9.3446e-009
4548	1.0801e-008
4549	8.1179e-009
4550	2.9735e-008
4551	1.8044e-008
4552	7.0456e-009
4553	1.1602e-008
4554	1.4118e-008
4555	1.5718e-008
4556	7.8572e-009
4557	1.7711e-007
4558	6.4837e-009
4559	8.354e-009
4560	1.259e-006
4561	1.5379e-006
4562	6.8787e-008
4563	9.5675e-007
4564	1.3039e-008
4565	1.668e-008
4566	3.4753e-007
4567	1.1001e-007
4568	8.2719e-008
4569	1.3196e-007
4570	1.0303e-007
4571	1.9155e-009
4572	2.4994e-009
4573	3.8664e-009
4574	4.4267e-009
4575	8.9814e-010
4576	8.4857e-010
4577	4.7286e-007
4578	3.2024e-007
4579	1.4322e-007
4580	1.1607e-007
4581	2.8103e-007
4582	2.0407e-007
4583	1.324e-007
4584	1.2186e-007
4585	1.3424e-007
4586	5.0642e-008
4587	5.8474e-007
4588	2.981e-007
4589	1.7709e-007
4590	1.9744e-007
4591	1.3637e-006
4592	1.6971e-006
4593	2.7055e-006
4594	2.7062e-006
4595	2.5557e-006
4596	6.5216e-007
4597	3.9338e-007
4598	1.3603e-007
4599	8.8058e-007
4600	4.6071e-007
4601	2.693e-006
4602	1.1465e-007
4603	6.5174e-008
4604	8.3228e-007
4605	2.3979e-008
4606	1.341e-007
4607	3.457e-008
4608	1.7379e-007
4609	3.4146e-008
4610	1.6836e-006
4611	8.1992e-007
4612	1.234e-006
4613	1.3466e-006
4614	1.5403e-006
4615	1.6719e-006
4616	1.0534e-006
4617	1.5539e-006
4618	6.1563e-007
4619	2.7642e-007
4620	6.1932e-007
4621	1.8425e-007
4622	4.5786e-007
4623	8.8917e-007
4624	2.6905e-006
4625	1.0601e-007
4626	6.8469e-007
4627	2.1158e-009
4628	3.8796e-009
4629	3.0487e-009
4630	2.0534e-008
4631	9.4323e-009
4632	8.6393e-009
4633	7.183e-009
4634	7.3122e-009
4635	1.8032e-008
4636	1.6833e-008
4637	5.0323e-009
4638	5.559e-010
4639	1.8793e-009
4640	4.8218e-009
4641	1.6669e-009
4642	1.114e-008
4643	2.0831e-010
4644	9.8865e-010
4645	9.397e-009
4646	3.5194e-008
4647	7.4072e-009
4648	1.8626e-008
4649	1.9621e-008
4650	1.9595e-008
4651	9.9059e-009
4652	2.2467e-008
4653	1.9623e-009
4654	3.0092e-009
4655	1.9697e-009
4656	4.6786e-009
4657	1.3711e-009
4658	3.0539e-009
4659	1.2597e-008
4660	2.0524e-009
4661	2.5937e-007
4662	2.7325e-007
4663	5.215e-008
4664	4.9617e-008
4665	2.4574e-007
4666	2.4625e-007
4667	8.042e-007
4668	1.5443e-006
4669	1.8675e-008
4670	1.2347e-008
4671	2.8208e-009
4672	3.4635e-009
4673	7.3782e-008
4674	1.1039e-008
4675	1.2935e-010
4676	4.9541e-010
4677	2.3483e-010
4678	1.3078e-009
4679	1.0147e-008
4680	1.2619e-008
4681	8.5488e-008
4682	1.0492e-007
4683	1.4709e-007
4684	1.4171e-007
4685	1.0806e-007
4686	7.578e-008
4687	9.1671e-009
4688	1.4984e-008
4689	6.9513e-009
4690	6.9346e-009
4691	1.8968e-009
4692	1.8924e-009
4693	4.2597e-007
4694	9.31e-007
4695	1.5642e-006
4696	3.8e-007
4697	4.0373e-007
4698	2.0196e-006
4699	1.8689e-006
4700	1.261e-006
4701	7.3696e-007
4702	4.9251e-007
4703	2.7607e-006
4704	3.0436e-006
4705	8.5194e-007
4706	1.0917e-006
4707	1.9101e-006
4708	1.9526e-006
4709	1.6427e-007
4710	1.4095e-007
4711	5.2964e-007
4712	4.4292e-007
4713	3.0311e-007
4714	5.4795e-007
4715	1.8243e-007
4716	7.0227e-008
4717	1.4981e-007
4718	1.4178e-007
4719	1.0206e-007
4720	2.4012e-008
4721	1.9697e-008
4722	1.6018e-008
4723	2.1613e-008
4724	1.0089e-007
4725	2.7819e-008
4726	6.6948e-009
4727	7.7077e-009
4728	6.6484e-009
4729	1.2962e-008
4730	1.3776e-008
4731	4.0773e-008
4732	3.239e-006
4733	1.7506e-006
4734	1.7391e-006
4735	2.6717e-006
4736	3.0892e-006
4737	1.543e-006
4738	1.3211e-006
4739	1.1829e-008
4740	4.1147e-009
4741	3.9523e-008
4742	2.0105e-008
4743	5.2677e-008
4744	1.7804e-008
4745	6.7294e-009
4746	3.8353e-008
4747	4.1464e-008
4748	1.0261e-008
4749	3.0167e-008
4750	4.8365e-009
4751	1.8781e-008
4752	1.5336e-007
4753	8.9445e-008
4754	7.5082e-008
4755	1.2504e-007
4756	1.9459e-008
4757	2.1901e-008
4758	3.7013e-006
4759	3.6157e-006
4760	3.9963e-006
4761	2.3263e-006
4762	1.6598e-006
4763	1.2024e-006
4764	2.0258e-006
4765	6.6073e-007
4766	2.4111e-007
4767	1.8049e-007
4768	5.6991e-007
4769	2.2979e-007
4770	2.7271e-007
4771	2.497e-007
4772	2.4222e-007
4773	1.0096e-007
4774	7.7642e-007
4775	2.4191e-006
4776	2.8761e-006
4777	1.4658e-007
4778	1.467e-007
4779	7.5944e-008
4780	6.6161e-007
4781	1.8685e-007
4782	1.7466e-007
4783	9.7789e-008
4784	2.5199e-007
4785	7.6218e-007
4786	1.9464e-006
4787	3.86e-007
4788	2.2898e-006
4789	4.3473e-007
4790	3.6129e-007
4791	4.0512e-007
4792	2.1296e-006
4793	8.9972e-007
4794	5.2202e-007
4795	2.3537e-007
4796	9.4068e-008
4797	2.4627e-006
4798	3.9152e-006
4799	1.289e-006
4800	9.6825e-007
4801	3.0257e-007
4802	2.2325e-006
4803	3.3307e-006
4804	3.1488e-006
4805	6.5907e-006
4806	1.8792e-006
4807	1.3485e-006
4808	1.8792e-006
4809	5.6266e-007
4810	2.825e-006
4811	3.8186e-007
4812	1.417e-006
4813	4.8013e-007
4814	1.262e-006
4815	9.8689e-008
4816	1.2153e-007
4817	9.819e-008
4818	1.1313e-007
4819	1.9364e-007
4820	1.398e-008
4821	1.1808e-007
4822	1.7591e-007
4823	1.2441e-007
4824	7.7817e-008
4825	1.1755e-008
4826	1.8385e-007
4827	2.4339e-007
4828	8.2543e-008
4829	4.0274e-007
4830	9.2062e-007
4831	7.5073e-007
4832	9.5825e-007
4833	5.5262e-007
4834	6.8559e-007
4835	5.0507e-007
4836	3.8229e-006
4837	1.8511e-006
4838	2.5007e-006
4839	4.969e-006
4840	4.0017e-006
4841	1.5146e-006
4842	4.8242e-007
4843	7.9015e-007
4844	3.4969e-007
4845	1.5768e-006
4846	2.4642e-006
4847	6.4373e-007
4848	1.9162e-006
4849	6.1045e-007
4850	2.7004e-006
4851	2.8691e-006
4852	1.0301e-006
